"KA04","KA040015","158","221","193","572"
"KA04","KA040016","145","141","167","453"
"KA04","KA040017","174","152","246","572"
"KA04","KA040018","167","128","133","428"
"KA04","KA040019","111","109","104","324"
"KA04","KA040020","157","108","84","349"
"KA04","KA040021","191","168","203","562"
"KA04","KA040022","166","188","195","549"
"KA04","KA040023","116","174","172","462"
"KA04","KA040024","179","187","186","552"
"KA04","KA040025","192","207","190","589"
"KA04","KA040026","151","124","170","445"
"KA04","KA040027","134","158","191","483"
"KA04","KA040028","193","234","160","587"
"KA04","KA040029","183","268","245","696"
"KA04","KA040030","190","171","182","543"
"KA04","KA040031","138","151","178","467"
"KA04","KA040032","236","230","213","679"
"KA04","KA040033","219","157","201","577"
"KA04","KA040034","191","237","221","649"
"KA04","KA040035","186","162","194","542"
"KA04","KA040036","191","208","210","609"
"KA04","KA040037","113","137","116","366"
"KA04","KA040038","162","167","156","485"
"KA04","KA040039","151","185","136","472"
"KA04","KA040040","151","124","179","454"
"KA04","KA040041","143","186","227","556"
"KA04","KA040042","224","219","193","636"
"KA04","KA040043","133","130","147","410"
"KA04","KA040044","146","174","182","502"
"KA04","KA040045","182","175","160","517"
"KA04","KA040046","133","179","175","487"
"KA04","KA040047","134","106","126","366"
"KA04","KA040048","137","120","135","392"
"KA04","KA040049","100","103","140","343"
"KA04","KA040050","110","126","127","363"
"KA04","KA040051","129","164","151","444"
"KA04","KA040052","157","144","116","417"
"KA04","KA040053","157","223","201","581"
"KA04","KA040054","175","197","158","530"
"KA04","KA040055","145","157","148","450"
"KA04","KA040056","225","198","196","619"
"KA04","KA040057","255","223","152","630"
"KA04","KA040058","134","129","138","401"
"KA04","KA040059","247","211","258","716"
"KA04","KA040501","105","115","104","324"
"KA04","KA040502","88","84","96","268"
"KA04","KA040503","146","93","129","368"
"KA04","KA040504","103","63","202","368"
"KA07","KA070001","131","152","168","451"
"KA07","KA070002","179","161","154","494"
"KA07","KA070003","137","117","149","403"
"KA07","KA070004","114","103","98","315"
"KA07","KA070005","195","167","175","537"
"KA07","KA070006","110","113","160","383"
"KA07","KA070007","131","149","177","457"
"KA07","KA070008","142","214","202","558"
"KA07","KA070009","139","126","151","416"
"KA07","KA070009","139","126","151","416"
"KA07","KA070010","138","160","139","437"
"KA07","KA070010","138","160","139","437"
"KA07","KA070012","170","177","146","493"
"KA07","KA070012","170","177","146","493"
"KA07","KA070016","220","246","247","713"
"KA07","KA070016","220","246","247","713"
"KA07","KA070019","192","177","185","554"
"KA07","KA070019","192","177","185","554"
"KA07","KA070020","142","134","158","434"
"KA07","KA070021","183","159","199","541"
"KA07","KA070021","183","159","199","541"
"KA07","KA070022","142","123","138","403"
"KA07","KA070022","142","123","138","403"
"KA07","KA070023","84","72","64","220"
"KA07","KA070023","84","72","64","220"
"KA07","KA070024","162","144","171","477"
"KA07","KA070024","162","144","171","477"
"KA07","KA070025","150","158","195","503"
"KA07","KA070025","150","158","195","503"
"KA07","KA070026","186","176","133","495"
"KA07","KA070026","186","176","133","495"
"KA07","KA070027","156","152","190","498"
"KA07","KA070027","156","152","190","498"
"KA07","KA070028","87","135","115","337"
"KA07","KA070028","87","135","115","337"
"KA07","KA070029","173","141","158","472"
"KA07","KA070029","173","141","158","472"
"KA07","KA070030","139","149","147","435"
"KA07","KA070030","139","149","147","435"
"KA07","KA070031","149","167","180","496"
"KA07","KA070031","149","167","180","496"
"KA07","KA070033","155","149","159","463"
"KA07","KA070033","155","149","159","463"
"KA07","KA070038","146","131","136","413"
"KA07","KA070038","146","131","136","413"
"KA07","KA070039","132","132","141","405"
"KA07","KA070039","132","132","141","405"
"KA07","KA070040","95","116","103","314"
"KA07","KA070040","95","116","103","314"
"KA07","KA070041","120","131","129","380"
"KA07","KA070042","199","147","155","501"
"KA07","KA070042","199","147","155","501"
"KA07","KA070043","152","124","127","403"
"KA07","KA070043","152","124","127","403"
"KA07","KA070044","170","197","186","553"
"KA07","KA070044","170","197","186","553"
"KA07","KA070045","129","131","135","395"
"KA07","KA070045","129","131","135","395"
"KA07","KA070047","124","139","129","392"
"KA07","KA070047","124","139","129","392"
"KA07","KA070048","115","115","159","389"
"KA07","KA070048","115","115","159","389"
"KA07","KA070049","141","132","163","436"
"KA07","KA070049","141","132","163","436"
"KA07","KA070052","136","170","170","476"
"KA07","KA070052","136","170","170","476"
"KA07","KA070053","133","176","173","482"
"KA07","KA070053","133","176","173","482"
"KA07","KA070054","164","163","111","438"
"KA07","KA070054","164","163","111","438"
"KA07","KA070055","145","148","159","452"
"KA07","KA070055","145","148","159","452"
"KA07","KA070056","143","143","136","422"
"KA07","KA070056","143","143","136","422"
"KA07","KA070057","125","140","223","488"
"KA07","KA070057","125","140","223","488"
"KA07","KA070058","168","133","168","469"
"KA07","KA070058","168","133","168","469"
"KA07","KA070059","174","150","180","504"
"KA07","KA070059","174","150","180","504"
"KA07","KA070060","183","174","207","564"
"KA07","KA070060","183","174","207","564"
"KA07","KA070064","196","167","197","560"
"KA07","KA070064","196","167","197","560"
"KA07","KA070065","236","195","165","596"
"KA07","KA070065","236","195","165","596"
"KA07","KA070067","144","128","133","405"
"KA07","KA070067","144","128","133","405"
"KA07","KA070068","170","185","245","600"
"KA07","KA070068","170","185","245","600"
"KA07","KA070069","172","158","146","476"
"KA07","KA070069","172","158","146","476"
"KA07","KA070070","135","139","161","435"
"KA07","KA070070","135","139","161","435"
"KA07","KA070071","181","210","190","581"
"KA07","KA070071","181","210","190","581"
"KA07","KA070071","179","166","161","506"
"KA07","KA070071","179","166","161","506"
"KA07","KA070072","155","149","141","445"
"KA07","KA070072","155","149","141","445"
"KA07","KA070073","249","277","203","729"
"KA07","KA070074","88","91","88","267"
"KA07","KA070074","88","91","88","267"
"KA07","KA070075","118","118","135","371"
"KA07","KA070075","118","118","135","371"
"KA07","KA070079","137","127","126","390"
"KA07","KA070079","137","127","126","390"
"KA07","KA070080","141","143","104","388"
"KA07","KA070080","141","143","104","388"
"KA07","KA070081","160","126","163","449"
"KA07","KA070081","160","126","163","449"
"KA07","KA070082","159","156","162","477"
"KA07","KA070082","159","156","162","477"
"KA07","KA070083","126","129","201","456"
"KA07","KA070083","126","129","201","456"
"KA07","KA070084","101","126","145","372"
"KA07","KA070084","101","126","145","372"
"KA07","KA070085","184","170","170","524"
"KA07","KA070085","184","170","170","524"
"KA07","KA070086","154","158","189","501"
"KA07","KA070086","154","158","189","501"
"KA07","KA070087","121","108","93","322"
"KA07","KA070088","89","114","86","289"
"KA07","KA070089","149","201","167","517"
"KA07","KA070089","149","201","167","517"
"KA07","KA070090","188","174","201","563"
"KA07","KA070090","188","174","201","563"
"KA07","KA070091","144","67","135","346"
"KA07","KA070091","144","67","135","346"
"KA07","KA070092","155","195","173","523"
"KA07","KA070092","155","195","173","523"
"KA07","KA070093","223","215","226","664"
"KA07","KA070093","223","215","226","664"
"KA07","KA070094","111","106","114","331"
"KA07","KA070094","111","106","114","331"
"KA07","KA070095","132","159","142","433"
"KA07","KA070095","132","159","142","433"
"KA07","KA070096","179","149","190","518"
"KA07","KA070096","179","149","190","518"
"KA07","KA070097","125","129","120","374"
"KA07","KA070097","125","129","120","374"
"KA07","KA070098","126","123","136","385"
"KA07","KA070098","126","123","136","385"
"KA07","KA070099","118","126","123","367"
"KA07","KA070099","118","126","123","367"
"KA07","KA070100","79","101","112","292"
"KA07","KA070100","79","101","112","292"
"KA07","KA070101","137","144","167","448"
"KA07","KA070101","137","144","167","448"
"KA07","KA070102","162","139","138","439"
"KA07","KA070102","162","139","138","439"
"KA07","KA070105","134","126","147","407"
"KA07","KA070105","134","126","147","407"
"KA07","KA070106","141","187","157","485"
"KA07","KA070106","141","187","157","485"
"KA07","KA070107","146","125","180","451"
"KA07","KA070107","146","125","180","451"
"KA07","KA070108","114","135","112","361"
"KA07","KA070108","114","135","112","361"
"KA07","KA070109","189","203","183","575"
"KA07","KA070109","189","203","183","575"
"KA07","KA070110","165","171","184","520"
"KA07","KA070110","165","171","184","520"
"KA07","KA070111","146","116","113","375"
"KA07","KA070111","146","116","113","375"
"KA07","KA070112","62","67","51","180"
"KA07","KA070112","62","67","51","180"
"KA07","KA070113","201","192","201","594"
"KA07","KA070113","201","192","201","594"
"KA07","KA070114","111","117","152","380"
"KA07","KA070114","111","117","152","380"
"KA07","KA070115","130","124","113","367"
"KA07","KA070115","130","124","113","367"
"KA07","KA070116","146","113","190","449"
"KA07","KA070116","146","113","190","449"
"KA07","KA070117","86","125","77","288"
"KA07","KA070117","86","125","77","288"
"KA07","KA070141","141","159","161","461"
"KA07","KA070141","141","159","161","461"
"KA10","KA100001","223","203","215","641"
"KA10","KA100002","187","166","191","544"
"KA10","KA100003","172","151","181","504"
"KA15","KA150001","178","181","176","535"
"KA15","KA150002","130","119","121","370"
"KA15","KA150003","183","138","172","493"
"KA15","KA150004","150","172","183","505"
"KA15","KA150005","160","166","163","489"
"KA15","KA150006","180","170","222","572"
"KA15","KA150007","165","118","122","405"
"KA15","KA150008","180","238","192","610"
"KA15","KA150009","183","200","163","546"
"KA15","KA150010","157","112","199","468"
"KA15","KA150011","177","155","167","499"
"KA15","KA150012","186","152","170","508"
"KA15","KA150013","204","193","210","607"
"KA15","KA150101","189","174","181","544"
"KA15","KA150102","189","159","179","527"
"KA15","KA150103","157","198","169","524"
"KA15","KA150104","131","141","131","403"
"KA15","KA150105","138","136","173","447"
"KA15","KA150106","181","178","198","557"
"KA15","KA150107","108","193","173","474"
"KA15","KA150108","159","136","177","472"
"KA15","KA150109","199","171","176","546"
"KA15","KA150110","176","149","142","467"
"KA15","KA150111","232","188","210","630"
"KA15","KA150111","232","188","210","630"
"KA15","KA150112","191","156","143","490"
"KA15","KA150112","191","156","143","490"
"KA15","KA150113","143","151","117","411"
"KA15","KA150114","177","193","228","598"
"KA15","KA150115","172","148","108","428"
"KA15","KA150116","162","168","213","543"
"KA15","KA150117","174","182","190","546"
"KA15","KA150118","128","168","180","476"
"KA15","KA150119","123","124","140","387"
"KA15","KA150120","141","137","109","387"
"KA15","KA150121","162","193","182","537"
"KA16","KA160001","176","181","195","552"
"KA16","KA160002","201","167","214","582"
"KA16","KA160003","249","173","201","623"
"KA16","KA160004","147","154","158","459"
"KA16","KA160005","154","158","133","445"
"KA16","KA160006","139","136","156","431"
"KA16","KA160007","182","182","155","519"
"KA16","KA160008","165","209","193","567"
"KA16","KA160009","141","107","105","353"
"KA16","KA160010","214","236","213","663"
"KA16","KA160011","160","204","201","565"
"KA16","KA160012","136","199","169","504"
"KA16","KA160013","177","189","159","525"
"KA16","KA160014","141","159","141","441"
"KA16","KA160015","153","166","133","452"
"KA16","KA160016","214","190","176","580"
"KA16","KA160017","82","102","97","281"
"KA16","KA160018","114","91","119","324"
"KA16","KA160019","137","196","161","494"
"KA16","KA160020","203","244","208","655"
"KA16","KA160021","169","165","161","495"
"KA16","KA160022","214","144","198","556"
"KA16","KA160023","107","169","132","408"
"KA16","KA160024","147","139","152","438"
"KA16","KA160025","139","140","148","427"
"KA16","KA160026","136","113","106","355"
"KA16","KA160027","164","194","164","522"
"KA16","KA160028","156","144","191","491"
"KA16","KA160029","121","97","137","355"
"KA16","KA160030","104","144","85","333"
"KA16","KA160031","55","106","59","220"
"KA16","KA160032","171","148","211","530"
"KA16","KA160033","153","187","204","544"
"KA16","KA160034","166","119","151","436"
"KA16","KA160035","190","213","237","640"
"KA16","KA160036","129","121","173","423"
"KA16","KA160037","187","162","201","550"
"KA16","KA160038","148","165","180","493"
"KA16","KA160039","180","149","195","524"
"KA16","KA160040","163","124","101","388"
"KA16","KA160041","110","146","131","387"
"KA16","KA160042","181","120","180","481"
"KA16","KA160043","194","165","210","569"
"KA16","KA160044","96","91","119","306"
"KA16","KA160045","178","168","183","529"
"KA16","KA160046","141","158","153","452"
"KA16","KA160047","152","125","197","474"
"KA16","KA160048","165","212","205","582"
"KA16","KA160049","169","181","224","574"
"KA16","KA160050","167","192","157","516"
"KA16","KA160051","121","150","120","391"
"KA16","KA160051","121","150","120","391"
"KA16","KA160052","82","116","101","299"
"KA16","KA160052","82","116","101","299"
"KA16","KA160101","192","156","169","517"
"KA16","KA160102","95","114","126","335"
"KA16","KA160103","152","172","179","503"
"KA16","KA160104","162","172","176","510"
"KA16","KA160105","98","110","134","342"
"KA16","KA160106","121","109","184","414"
"KA16","KA160107","160","133","158","451"
"KA16","KA160108","180","168","187","535"
"KA16","KA160108","180","168","187","535"
"KA16","KA160109","183","202","159","544"
"KA16","KA160110","157","153","170","480"
"KA16","KA160110","157","153","170","480"
"KA17","KA170001","70","122","88","280"
"KA17","KA170002","121","96","104","321"
"KA17","KA170003","81","31","93","205"
"KA17","KA170004","213","191","237","641"
"KA17","KA170005","176","189","195","560"
"KA17","KA170006","106","105","144","355"
"KA17","KA170007","127","142","140","409"
"KA17","KA170008","152","181","167","500"
"KA17","KA170009","112","178","149","439"
"KA17","KA170010","133","96","86","315"
"KA17","KA170011","69","70","109","248"
"KA17","KA170012","132","115","112","359"
"KA17","KA170013","93","203","122","418"
"KA17","KA170014","111","129","99","339"
"KA17","KA170015","129","103","115","347"
"KA17","KA170016","42","41","69","152"
"KA17","KA170017","154","161","172","487"
"KA17","KA170018","171","158","142","471"
"KA17","KA170019","189","212","198","599"
"KA17","KA170020","100","154","138","392"
"KA17","KA170021","156","154","160","470"
"KA17","KA170022","71","89","76","236"
"KA17","KA170023","45","47","44","136"
"KA17","KA170024","60","95","106","261"
"KA17","KA170025","84","84","101","269"
"KA17","KA170026","77","96","100","273"
"KA17","KA170027","80","71","106","257"
"KA17","KA170028","99","93","97","289"
"KA17","KA170029","121","103","120","344"
"KA17","KA170030","126","136","159","421"
"KA17","KA170031","135","202","148","485"
"KA17","KA170032","136","139","158","433"
"KA17","KA170033","129","158","172","459"
"KA17","KA170034","148","199","149","496"
"KA17","KA170035","117","137","102","356"
"KA17","KA170036","166","136","141","443"
"KA17","KA170037","142","144","182","468"
"NA01","NA010001","113","120","138","371"
"NA01","NA010002","133","119","107","359"
"NA01","NA010003","74","55","75","204"
"NA01","NA010004","196","149","183","528"
"NA01","NA010005","148","116","113","377"
"NA01","NA010006","210","201","150","561"
"NA01","NA010007","152","122","179","453"
"NA01","NA010008","76","89","74","239"
"NA01","NA010009","100","57","62","219"
"NA01","NA010010","158","179","126","463"
"NA01","NA010011","159","173","176","508"
"NA01","NA010012","171","143","154","468"
"NA01","NA010013","160","116","138","414"
"NA01","NA010014","138","186","159","483"
"NA01","NA010015","98","136","125","359"
"NA01","NA010016","101","202","126","429"
"NA01","NA010017","153","187","168","508"
"NA01","NA010018","138","211","278","627"
"NA01","NA010019","266","206","197","669"
"NA01","NA010020","153","140","139","432"
"NA01","NA010021","172","185","123","480"
"NA01","NA010022","147","177","164","488"
"NA01","NA010022","152","170","140","462"
"NA01","NA010024","102","106","102","310"
"NA01","NA010025","60","94","100","254"
"NA01","NA010026","120","152","154","426"
"NA01","NA010027","90","78","87","255"
"NA01","NA010028","65","106","68","239"
"NA01","NA010029","82","86","97","265"
"NA01","NA010030","113","146","200","459"
"NA01","NA010031","134","136","183","453"
"NA01","NA010032","115","113","113","341"
"NA02","NA020001","170","191","144","505"
"NA02","NA020002","113","118","139","370"
"NA02","NA020009","126","97","121","344"
"NA02","NA020010","98","187","139","424"
"NA02","NA020011","68","74","62","204"
"NA02","NA020012","82","87","92","261"
"NA02","NA020013","92","120","118","330"
"NA02","NA020014","101","65","100","266"
"NA02","NA020015","72","114","87","273"
"NA02","NA020016","136","175","162","473"
"NA03","NA030001","105","159","107","371"
"NA03","NA030002","118","86","85","289"
"NA03","NA030003","84","91","121","296"
"NA03","NA030004","101","133","122","356"
"NA03","NA030005","135","161","109","405"
"NA03","NA030006","151","151","141","443"
"NA03","NA030007","126","178","157","461"
"NA03","NA030008","111","131","120","362"
"NA03","NA030009","121","107","133","361"
"NA03","NA030010","114","107","110","331"
"NA03","NA030011","112","118","117","347"
"NA03","NA030012","89","148","115","352"
"NA03","NA030013","100","162","162","424"
"NA03","NA030014","135","112","167","414"
"NA03","NA030015","78","79","97","254"
"NA03","NA030016","151","180","117","448"
"NA03","NA030017","133","136","145","414"
"NA03","NA030018","136","144","144","424"
"NA03","NA030019","116","176","164","456"
"NA03","NA030020","96","169","146","411"
"NA03","NA030021","129","157","155","441"
"NA03","NA030022","132","142","172","446"
"NA03","NA030023","129","129","146","404"
"NA03","NA030024","120","115","107","342"
"NA03","NA030025","114","158","127","399"
"NA03","NA030026","172","165","139","476"
"NA03","NA030027","48","66","89","203"
"NA03","NA030028","182","150","146","478"
"NA03","NA030029","78","78","67","223"
"NA03","NA030030","157","117","133","407"
"NA03","NA030031","161","167","166","494"
"NA03","NA030032","199","231","177","607"
"NA03","NA030033","245","188","244","677"
"NA03","NA030034","105","131","134","370"
"NA03","NA030035","118","163","183","464"
"NA03","NA030036","143","157","151","451"
"NA03","NA030037","163","156","150","469"
"NA03","NA030038","138","189","167","494"
"NA03","NA030039","154","183","169","506"
"NA03","NA030040","119","143","129","391"
"NA05","NA050001","206","255","176","637"
"NA05","NA050002","80","76","101","257"
"NA05","NA050003","42","89","72","203"
"NA05","NA050004","89","78","77","244"
"NA05","NA050005","48","86","52","186"
"NA05","NA050007","71","75","58","204"
"NA05","NA050008","150","124","193","467"
"NA05","NA050009","114","108","119","341"
"NA05","NA050010","201","176","190","567"
"NA06","NA060001","128","166","160","454"
"NA06","NA060002","183","128","107","418"
"NA06","NA060003","193","158","162","513"
"NA06","NA060004","158","178","159","495"
"NA06","NA060005","204","235","170","609"
"NA06","NA060006","154","153","181","488"
"NA06","NA060007","168","140","123","431"
"NA06","NA060008","136","173","190","499"
"NA06","NA060009","150","132","159","441"
"NA06","NA060010","114","118","104","336"
"NA06","NA060011","151","178","136","465"
"NA06","NA060012","171","184","172","527"
"NA06","NA060013","150","188","168","506"
"NA06","NA060014","134","222","160","516"
"NA06","NA060015","139","142","144","425"
"NA06","NA060016","214","157","175","546"
"NA06","NA060017","220","160","179","559"
"NA06","NA060018","178","148","151","477"
"NA06","NA060019","124","166","169","459"
"NA06","NA060020","198","157","157","512"
"NA06","NA060021","134","101","169","404"
"NA06","NA060022","177","194","189","560"
"NA06","NA060023","180","123","151","454"
"NA06","NA060024","133","125","129","387"
"NA06","NA060025","165","168","148","481"
"NA06","NA060026","212","139","95","446"
"NA06","NA060027","112","157","128","397"
"NA06","NA060028","133","122","125","380"
"NA06","NA060029","210","166","164","540"
"NA06","NA060030","161","191","120","472"
"NA06","NA060031","158","150","186","494"
"NA06","NA060032","192","162","175","529"
"NA06","NA060033","175","201","185","561"
"NA06","NA060034","134","140","134","408"
"NA06","NA060035","201","223","146","570"
"NA06","NA060036","162","189","155","506"
"NA06","NA060037","171","168","129","468"
"NA06","NA060038","191","198","200","589"
"NA06","NA060039","172","182","202","556"
"NA06","NA060040","171","174","150","495"
"NA06","NA060041","166","165","213","544"
"NA06","NA060042","149","135","159","443"
"NA06","NA060043","127","147","173","447"
"NA06","NA060044","168","213","172","553"
"NA06","NA060045","179","179","147","505"
"NA06","NA060046","142","171","193","506"
"NA06","NA060047","225","204","204","633"
"NA06","NA060048","150","147","163","460"
"NA06","NA060049","205","221","196","622"
"NA06","NA060050","172","116","137","425"
"NA06","NA060051","144","152","151","447"
"NA06","NA060052","140","147","146","433"
"NA06","NA060053","146","149","188","483"
"NA06","NA060054","191","146","146","483"
"SA01","SA010001","112","114","121","347"
"SA01","SA010002","134","127","129","390"
"SA01","SA010003","173","157","131","461"
"SA01","SA010004","77","48","100","225"
"SA02","SA020001","135","205","110","450"
"SA02","SA020002","136","150","170","456"
"SA02","SA020003","155","132","133","420"
"SA02","SA020004","125","129","155","409"
"SA02","SA020005","202","140","147","489"
"SA02","SA020006","136","127","122","385"
"SA02","SA020007","135","168","142","445"
"SA02","SA020008","159","190","193","542"
"SA02","SA020009","190","184","158","532"
"SA02","SA020010","214","205","252","671"
"SA02","SA020011","191","192","202","585"
"SA02","SA020012","207","164","193","564"
"SA02","SA020013","169","249","224","642"
"SA02","SA020014","180","176","191","547"
"SA02","SA020015","125","138","133","396"
"SA02","SA020016","101","119","124","344"
"SA02","SA020017","195","155","222","572"
"SA02","SA020018","132","148","125","405"
"SA02","SA020019","226","215","212","653"
"SA02","SA020020","181","181","191","553"
"TK06","TK060001","122","149","128","399"
"TK06","TK060002","106","202","137","445"
"TK06","TK060003","107","102","116","325"
"TK06","TK060004","129","112","140","381"
"TK06","TK060005","137","131","151","419"
"TK06","TK060006","126","114","137","377"
"TK06","TK060007","127","145","113","385"
"TK06","TK060008","173","136","141","450"
"TK06","TK060010","106","132","90","328"
"TK06","TK060011","76","126","77","279"
"TK06","TK060012","84","81","103","268"
"TK06","TK060013","90","103","112","305"
"TK06","TK060021","168","145","155","468"
"TK06","TK060022","149","162","185","496"
"TK06","TK060023","152","130","135","417"
"TK06","TK060024","115","185","163","463"
"TK06","TK060025","117","138","122","377"
"TK06","TK060026","72","115","89","276"
"TK06","TK060027","99","87","90","276"
"TK06","TK060028","106","82","94","282"
"TK06","TK060041","145","138","123","406"
"TK06","TK060042","104","131","125","360"
"TK06","TK060043","108","79","99","286"
"TK06","TK060044","157","119","145","421"
"TK06","TK060045","66","79","80","225"
"TK06","TK060046","120","172","149","441"
"TK06","TK060061","179","158","211","548"
"TK06","TK060062","81","143","141","365"
"TK06","TK060063","94","160","140","394"
"TK06","TK060064","107","104","92","303"
"TK06","TK060064","107","104","92","303"
"TK06","TK060081","175","210","217","602"
"TK06","TK060082","204","203","213","620"
"TK06","TK060083","211","189","175","575"
"TK06","TK060085","184","179","138","501"
"TK06","TK060086","145","106","159","410"
"TK06","TK060087","89","64","57","210"
"TK06","TK060089","171","138","215","524"
"TK06","TK060091","166","198","100","464"
"TK06","TK060092","155","163","115","433"
"TK06","TK060094","122","162","114","398"
"TK06","TK060095","137","142","166","445"
"TK06","TK060102","167","127","186","480"
"TK06","TK060103","154","165","156","475"
"TK06","TK060104","147","147","202","496"
"TK06","TK060105","183","168","176","527"
"TK06","TK060106","158","161","158","477"
"TK06","TK060107","155","147","148","450"
"TK06","TK060108","132","161","152","445"
"TK06","TK060109","139","159","181","479"
"TK06","TK060110","164","149","162","475"
"TK06","TK060111","178","177","138","493"
"TK06","TK060112","118","138","111","367"
"TK06","TK060119","116","120","105","341"
"TK06","TK060120","106","130","159","395"
"TK06","TK060120","106","130","159","395"
"TK06","TK060121","178","117","180","475"
"TK06","TK060122","129","201","168","498"
"TK06","TK060123","139","160","171","470"
"TK06","TK060124","139","136","151","426"
"TK06","TK060126","150","163","182","495"
"TK06","TK060127","138","163","192","493"
"TK06","TK060127","193","165","181","539"
"TK06","TK060128","157","189","183","529"
"TK06","TK060129","102","127","101","330"
"TK06","TK060130","110","115","150","375"
"TK06","TK060132","121","161","159","441"
"TK06","TK060133","188","221","193","602"
"TK06","TK060134","133","124","166","423"
"TK06","TK060135","131","133","147","411"
"TK06","TK060136","121","102","109","332"
"TK06","TK060141","144","193","184","521"
"TK06","TK060142","178","146","172","496"
"TK06","TK060162","191","140","182","513"
"TK06","TK060163","148","134","145","427"
"TK06","TK060164","153","175","142","470"
"TK06","TK060165","136","142","145","423"
"TK06","TK060167","115","140","167","422"
"TK06","TK060168","102","148","113","363"
"TK06","TK060169","131","103","113","347"
"TK06","TK060170","98","133","136","367"
"TK06","TK060171","160","159","169","488"
"TK06","TK060172","108","137","159","404"
"TK06","TK060206","163","99","125","387"
"TK06","TK060221","163","134","128","425"
"TK06","TK060222","113","149","140","402"
"TK06","TK060223","159","125","133","417"
"TK06","TK060224","130","115","121","366"
"TK06","TK060226","171","140","125","436"
"TK06","TK060228","138","138","131","407"
"TK06","TK060229","134","168","181","483"
"TK06","TK060230","182","180","133","495"
"TK06","TK060231","117","92","104","313"
"TK06","TK060232","141","108","154","403"
"TK06","TK060233","105","138","116","359"
"TK06","TK060234","140","151","149","440"
"TK06","TK060243","131","130","136","397"
"TK06","TK060247","149","133","124","406"
"TK06","TK060248","89","104","100","293"
"TK06","TK060261","156","198","221","575"
"TK06","TK060262","164","161","171","496"
"TK06","TK060263","124","117","139","380"
"TK06","TK060301","151","154","155","460"
"TK06","TK060302","111","122","105","338"
"TK06","TK060303","112","110","115","337"
"TK06","TK060305","89","68","120","277"
"TK06","TK060307","96","114","97","307"
"TK06","TK060308","203","200","158","561"
"TK06","TK060309","218","169","155","542"
"TK06","TK060310","181","177","155","513"
"TK06","TK060311","82","65","42","189"
"TK06","TK060312","81","39","87","207"
"TK06","TK060321","136","113","132","381"
"TK06","TK060322","167","210","173","550"
"TK06","TK060324","139","162","144","445"
"TK07","TK070001","143","94","126","363"
"TK07","TK070002","149","120","89","358"
"TK07","TK070003","111","101","118","330"
"TK07","TK070004","146","114","114","374"
"TK07","TK070005","154","136","205","495"
"TK07","TK070006","81","143","124","348"
"TK07","TK070007","201","147","141","489"
"TK07","TK070008","125","118","124","367"
"TK07","TK070009","133","146","96","375"
"TK07","TK070010","141","137","130","408"
"TK07","TK070011","138","99","154","391"
"TK07","TK070012","176","164","129","469"
"TK07","TK070013","46","80","60","186"
"TK07","TK070014","42","36","63","141"
"TK07","TK070015","143","153","146","442"
"TK07","TK070016","131","79","103","313"
"TK07","TK070017","44","55","90","189"
"TK09","TK090001","171","210","258","639"
"TK09","TK090002","227","236","258","721"
"TK09","TK090003","176","145","132","453"
"TK09","TK090004","156","134","136","426"
"TK09","TK090005","172","157","152","481"
"TK09","TK090006","176","204","163","543"
"TK09","TK090007","116","175","146","437"
"TK09","TK090008","148","171","154","473"
"TK09","TK090009","156","168","129","453"
"TK13","TK130001","193","202","150","545"
"TK13","TK130002","138","197","159","494"
"TK15","TK150002","107","97","116","320"
"TK15","TK150005","134","111","137","382"
"TK15","TK150006","204","238","207","649"
"TK15","TK150007","203","234","201","638"
"TK15","TK150008","168","190","163","521"
"TK15","TK150009","126","95","144","365"
"YA01","YA010001","127","139","156","422"
"YA01","YA010002","137","141","136","414"
"YA01","YA010003","146","151","197","494"
"YA01","YA010004","224","164","160","548"
"YA01","YA010005","171","175","167","513"
"YA01","YA010006","148","152","176","476"
"YA01","YA010007","179","204","174","557"
"YA01","YA010008","215","182","215","612"
"YA01","YA010009","191","199","258","648"
"YA01","YA010010","138","156","153","447"
"YA01","YA010011","131","104","107","342"
"YA01","YA010012","136","162","131","429"
"YA01","YA010013","138","142","139","419"
"YA01","YA010014","129","124","173","426"
"YA01","YA010015","177","182","143","502"
"YA01","YA010016","134","183","160","477"
"YA01","YA010017","159","189","167","515"
"YA01","YA010018","121","166","164","451"
"YA01","YA010019","164","125","157","446"
"YA01","YA010020","149","205","190","544"
"YA01","YA010021","172","222","193","587"
"YA01","YA010022","118","117","175","410"
"YA01","YA010023","201","189","171","561"
"YA01","YA010024","123","117","139","379"
"YA01","YA010025","105","112","117","334"
"YA01","YA010026","155","122","104","381"
"YA01","YA010027","135","161","152","448"
"YA01","YA010028","112","108","106","326"
"YA01","YA010029","107","124","124","355"
"YA01","YA010030","180","180","158","518"
"YA01","YA010031","160","178","201","539"
"YA01","YA010032","164","127","198","489"
"YA01","YA010033","130","183","166","479"
"YA01","YA010034","145","115","129","389"
"YA01","YA010035","198","188","177","563"
"YA01","YA010036","135","166","158","459"
"YA01","YA010037","159","156","99","414"
"YA01","YA010038","123","151","125","399"
"YA01","YA010039","148","159","136","443"
"YA01","YA010040","183","224","228","635"
"YA01","YA010041","125","109","135","369"
"YA01","YA010042","112","144","125","381"
"YA01","YA010043","122","93","159","374"
"YA01","YA010044","121","134","135","390"
"YA01","YA010045","143","115","105","363"
"YA01","YA010046","130","118","112","360"
"YA01","YA010047","160","117","178","455"
"YA01","YA010048","161","151","169","481"
